Time-Bathhouse,Temp-Bathhouse,Time-New Tub,Temp-New Tub,Time-Hot Tub,Temp-Hot Tub,Time-Bathrooms,Temp-Bathrooms,Time-goodName,Temp-goodName,Time-The ROOM,Temp-The ROOM,Time-OUTHOUSE,Temp-OUTHOUSE,Time-Taco Stand,Temp-Taco Stand,Time-Actual,Temp-Actual,Time-newChannel,Temp-newChannel
2020-04-20T08:51:14,82,2020-04-20T08:51:14,82,2020-04-20T08:51:14,82,2020-04-20T08:51:14,82,2020-04-20T08:51:14,82,2020-04-20T08:51:14,82,2020-04-20T08:51:14,82,2020-04-20T08:51:14,82,2022-04-09T10:30:41,25.0,2022-04-10T11:09:37,13.0
2020-04-20T08:51:53,82,2020-04-20T08:51:53,82,2020-04-20T08:51:53,82,2020-04-20T08:51:53,82,2020-04-20T08:51:53,82,2020-04-20T08:51:53,82,2020-04-20T08:51:53,82,2020-04-20T08:51:53,82,2022-04-09T10:30:57,25.0,2022-04-10T11:09:52,13.0
2020-04-20T08:52:34,82,2020-04-20T08:52:34,82,2020-04-20T08:52:34,82,2020-04-20T08:52:34,82,2020-04-20T08:52:34,82,2020-04-20T08:52:34,82,2020-04-20T08:52:34,82,2020-04-20T08:52:34,82,2022-04-09T10:31:12,25.0,2022-04-10T11:10:08,13.0
2020-04-20T08:52:50,82,2020-04-20T08:52:50,82,2020-04-20T08:52:50,82,2020-04-20T08:52:50,82,2020-04-20T08:52:50,82,2020-04-20T08:52:50,82,2020-04-20T08:52:50,82,2020-04-20T08:52:50,82,2022-04-09T10:31:28,25.0,2022-04-10T11:10:24,13.0
2020-04-20T08:53:10,82,2020-04-20T08:53:10,82,2020-04-20T08:53:10,82,2020-04-20T08:53:10,82,2020-04-20T08:53:10,82,2020-04-20T08:53:10,82,2020-04-20T08:53:10,82,2020-04-20T08:53:10,82,2022-04-09T10:31:44,25.0,2022-04-10T11:10:40,25.0
2020-04-20T08:53:29,82,2020-04-20T08:53:29,82,2020-04-20T08:53:29,82,2020-04-20T08:53:29,82,2020-04-20T08:53:29,82,2020-04-20T08:53:29,82,2020-04-20T08:53:29,82,2020-04-20T08:53:29,82,2022-04-09T10:32:00,25.0,2022-04-10T11:10:56,25.0
2020-04-20T08:53:45,81,2020-04-20T08:53:45,81,2020-04-20T08:53:45,81,2020-04-20T08:53:45,81,2020-04-20T08:53:45,81,2020-04-20T08:53:45,81,2020-04-20T08:53:45,81,2020-04-20T08:53:45,81,2022-04-09T10:32:15,25.0,2022-04-10T11:11:12,25.0
2020-04-20T08:54:22,81,2020-04-20T08:54:22,81,2020-04-20T08:54:22,81,2020-04-20T08:54:22,81,2020-04-20T08:54:22,81,2020-04-20T08:54:22,81,2020-04-20T08:54:22,81,2020-04-20T08:54:22,81,2022-04-09T10:32:31,25.0,2022-04-10T11:11:28,26.0
2020-04-20T08:55:00,80,2020-04-20T08:55:00,80,2020-04-20T08:55:00,80,2020-04-20T08:55:00,80,2020-04-20T08:55:00,80,2020-04-20T08:55:00,80,2020-04-20T08:55:00,80,2020-04-20T08:55:00,80,2022-04-09T10:32:46,25.0,2022-04-10T11:11:44,26.0
2020-04-20T08:55:32,79,2020-04-20T08:55:32,79,2020-04-20T08:55:32,79,2020-04-20T08:55:32,79,2020-04-20T08:55:32,79,2020-04-20T08:55:32,79,2020-04-20T08:55:32,79,2020-04-20T08:55:32,79,2022-04-09T10:33:02,25.0,2022-04-10T11:11:59,27.0
2020-04-20T08:55:48,79,2020-04-20T08:55:48,79,2020-04-20T08:55:48,79,2020-04-20T08:55:48,79,2020-04-20T08:55:48,79,2020-04-20T08:55:48,79,2020-04-20T08:55:48,79,2020-04-20T08:55:48,79,2022-04-09T10:33:18,25.0,2022-04-10T11:12:15,27.0
2020-04-20T08:56:04,79,2020-04-20T08:56:04,79,2020-04-20T08:56:04,79,2020-04-20T08:56:04,79,2020-04-20T08:56:04,79,2020-04-20T08:56:04,79,2020-04-20T08:56:04,79,2020-04-20T08:56:04,79,2022-04-09T10:33:33,25.0,2022-04-10T11:12:31,27.0
2020-04-20T08:56:23,79,2020-04-20T08:56:23,79,2020-04-20T08:56:23,79,2020-04-20T08:56:23,79,2020-04-20T08:56:23,79,2020-04-20T08:56:23,79,2020-04-20T08:56:23,79,2020-04-20T08:56:23,79,2022-04-09T10:33:49,25.0,,
2020-04-20T08:56:40,79,2020-04-20T08:56:40,79,2020-04-20T08:56:40,79,2020-04-20T08:56:40,79,2020-04-20T08:56:40,79,2020-04-20T08:56:40,79,2020-04-20T08:56:40,79,2020-04-20T08:56:40,79,2022-04-09T10:34:04,25.0,,
2020-04-20T08:56:55,79,2020-04-20T08:56:55,79,2020-04-20T08:56:55,79,2020-04-20T08:56:55,79,2020-04-20T08:56:55,79,2020-04-20T08:56:55,79,2020-04-20T08:56:55,79,2020-04-20T08:56:55,79,2022-04-09T10:34:20,25.0,,
2020-04-20T08:57:12,79,2020-04-20T08:57:12,79,2020-04-20T08:57:12,79,2020-04-20T08:57:12,79,2020-04-20T08:57:12,79,2020-04-20T08:57:12,79,2020-04-20T08:57:12,79,2020-04-20T08:57:12,79,2022-04-09T10:34:35,25.0,,
2020-04-20T08:57:33,79,2020-04-20T08:57:33,79,2020-04-20T08:57:33,79,2020-04-20T08:57:33,79,2020-04-20T08:57:33,79,2020-04-20T08:57:33,79,2020-04-20T08:57:33,79,2020-04-20T08:57:33,79,2022-04-09T10:34:51,24.0,,
2020-04-20T08:57:49,80,2020-04-20T08:57:49,80,2020-04-20T08:57:49,80,2020-04-20T08:57:49,80,2020-04-20T08:57:49,80,2020-04-20T08:57:49,80,2020-04-20T08:57:49,80,2020-04-20T08:57:49,80,2022-04-09T10:35:07,24.0,,
2020-04-20T08:58:16,80,2020-04-20T08:58:16,80,2020-04-20T08:58:16,80,2020-04-20T08:58:16,80,2020-04-20T08:58:16,80,2020-04-20T08:58:16,80,2020-04-20T08:58:16,80,2020-04-20T08:58:16,80,2022-04-09T10:35:22,13.0,,
2020-04-20T08:58:32,80,2020-04-20T08:58:32,80,2020-04-20T08:58:32,80,2020-04-20T08:58:32,80,2020-04-20T08:58:32,80,2020-04-20T08:58:32,80,2020-04-20T08:58:32,80,2020-04-20T08:58:32,80,2022-04-09T10:35:38,13.0,,
2020-04-20T08:58:55,80,2020-04-20T08:58:55,80,2020-04-20T08:58:55,80,2020-04-20T08:58:55,80,2020-04-20T08:58:55,80,2020-04-20T08:58:55,80,2020-04-20T08:58:55,80,2020-04-20T08:58:55,80,2022-04-09T10:35:53,13.0,,
2020-04-20T08:59:20,80,2020-04-20T08:59:20,80,2020-04-20T08:59:20,80,2020-04-20T08:59:20,80,2020-04-20T08:59:20,80,2020-04-20T08:59:20,80,2020-04-20T08:59:20,80,2020-04-20T08:59:20,80,2022-04-09T10:36:09,13.0,,
2020-04-20T08:59:52,80,2020-04-20T08:59:52,80,2020-04-20T08:59:52,80,2020-04-20T08:59:52,80,2020-04-20T08:59:52,80,2020-04-20T08:59:52,80,2020-04-20T08:59:52,80,2020-04-20T08:59:52,80,2022-04-09T10:36:25,13.0,,
2020-04-20T09:00:07,79,2020-04-20T09:00:07,79,2020-04-20T09:00:07,79,2020-04-20T09:00:07,79,2020-04-20T09:00:07,79,2020-04-20T09:00:07,79,2020-04-20T09:00:07,79,2020-04-20T09:00:07,79,2022-04-09T10:36:40,13.0,,
2020-04-20T09:00:27,79,2020-04-20T09:00:27,79,2020-04-20T09:00:27,79,2020-04-20T09:00:27,79,2020-04-20T09:00:27,79,2020-04-20T09:00:27,79,2020-04-20T09:00:27,79,2020-04-20T09:00:27,79,2022-04-09T10:36:56,13.0,,
2020-04-20T09:00:43,79,2020-04-20T09:00:43,79,2020-04-20T09:00:43,79,2020-04-20T09:00:43,79,2020-04-20T09:00:43,79,2020-04-20T09:00:43,79,2020-04-20T09:00:43,79,2020-04-20T09:00:43,79,2022-04-09T10:37:11,13.0,,
2020-04-20T09:00:58,79,2020-04-20T09:00:58,79,2020-04-20T09:00:58,79,2020-04-20T09:00:58,79,2020-04-20T09:00:58,79,2020-04-20T09:00:58,79,2020-04-20T09:00:58,79,2020-04-20T09:00:58,79,2022-04-09T10:37:27,13.0,,
2020-04-20T09:01:16,79,2020-04-20T09:01:16,79,2020-04-20T09:01:16,79,2020-04-20T09:01:16,79,2020-04-20T09:01:16,79,2020-04-20T09:01:16,79,2020-04-20T09:01:16,79,2020-04-20T09:01:16,79,2022-04-09T10:37:43,13.0,,
2020-04-20T09:01:33,79,2020-04-20T09:01:33,79,2020-04-20T09:01:33,79,2020-04-20T09:01:33,79,2020-04-20T09:01:33,79,2020-04-20T09:01:33,79,2020-04-20T09:01:33,79,2020-04-20T09:01:33,79,2022-04-09T10:37:58,13.0,,
2020-04-20T09:01:49,79,2020-04-20T09:01:49,79,2020-04-20T09:01:49,79,2020-04-20T09:01:49,79,2020-04-20T09:01:49,79,2020-04-20T09:01:49,79,2020-04-20T09:01:49,79,2020-04-20T09:01:49,79,2022-04-09T10:38:14,13.0,,
2020-04-20T09:02:05,79,2020-04-20T09:02:05,79,2020-04-20T09:02:05,79,2020-04-20T09:02:05,79,2020-04-20T09:02:05,79,2020-04-20T09:02:05,79,2020-04-20T09:02:05,79,2020-04-20T09:02:05,79,2022-04-09T10:38:29,13.0,,
2020-04-20T09:02:22,79,2020-04-20T09:02:22,79,2020-04-20T09:02:22,79,2020-04-20T09:02:22,79,2020-04-20T09:02:22,79,2020-04-20T09:02:22,79,2020-04-20T09:02:22,79,2020-04-20T09:02:22,79,2022-04-09T10:38:45,13.0,,
2020-04-20T09:02:46,78,2020-04-20T09:02:46,78,2020-04-20T09:02:46,78,2020-04-20T09:02:46,78,2020-04-20T09:02:46,78,2020-04-20T09:02:46,78,2020-04-20T09:02:46,78,2020-04-20T09:02:46,78,2022-04-09T10:39:00,13.0,,
2020-04-20T09:03:07,78,2020-04-20T09:03:07,78,2020-04-20T09:03:07,78,2020-04-20T09:03:07,78,2020-04-20T09:03:07,78,2020-04-20T09:03:07,78,2020-04-20T09:03:07,78,2020-04-20T09:03:07,78,2022-04-09T10:39:16,13.0,,
2020-04-20T09:03:24,78,2020-04-20T09:03:24,78,2020-04-20T09:03:24,78,2020-04-20T09:03:24,78,2020-04-20T09:03:24,78,2020-04-20T09:03:24,78,2020-04-20T09:03:24,78,2020-04-20T09:03:24,78,2022-04-09T10:39:32,13.0,,
2020-04-20T09:03:45,77,2020-04-20T09:03:45,77,2020-04-20T09:03:45,77,2020-04-20T09:03:45,77,2020-04-20T09:03:45,77,2020-04-20T09:03:45,77,2020-04-20T09:03:45,77,2020-04-20T09:03:45,77,2022-04-09T10:39:47,13.0,,
2020-04-20T09:04:06,77,2020-04-20T09:04:06,77,2020-04-20T09:04:06,77,2020-04-20T09:04:06,77,2020-04-20T09:04:06,77,2020-04-20T09:04:06,77,2020-04-20T09:04:06,77,2020-04-20T09:04:06,77,2022-04-09T10:40:03,13.0,,
2020-04-20T09:04:21,78,2020-04-20T09:04:21,78,2020-04-20T09:04:21,78,2020-04-20T09:04:21,78,2020-04-20T09:04:21,78,2020-04-20T09:04:21,78,2020-04-20T09:04:21,78,2020-04-20T09:04:21,78,2022-04-09T10:40:19,13.0,,
2020-04-20T09:04:36,78,2020-04-20T09:04:36,78,2020-04-20T09:04:36,78,2020-04-20T09:04:36,78,2020-04-20T09:04:36,78,2020-04-20T09:04:36,78,2020-04-20T09:04:36,78,2020-04-20T09:04:36,78,2022-04-09T10:40:34,13.0,,
2020-04-20T09:05:20,77,2020-04-20T09:05:20,77,2020-04-20T09:05:20,77,2020-04-20T09:05:20,77,2020-04-20T09:05:20,77,2020-04-20T09:05:20,77,2020-04-20T09:05:20,77,2020-04-20T09:05:20,77,2022-04-09T10:40:50,13.0,,
2020-04-20T09:06:14,77,2020-04-20T09:06:14,77,2020-04-20T09:06:14,77,2020-04-20T09:06:14,77,2020-04-20T09:06:14,77,2020-04-20T09:06:14,77,2020-04-20T09:06:14,77,2020-04-20T09:06:14,77,2022-04-09T10:41:05,13.0,,
2020-04-20T09:06:29,77,2020-04-20T09:06:29,77,2020-04-20T09:06:29,77,2020-04-20T09:06:29,77,2020-04-20T09:06:29,77,2020-04-20T09:06:29,77,2020-04-20T09:06:29,77,2020-04-20T09:06:29,77,2022-04-09T10:41:21,13.0,,
2020-04-20T09:06:53,77,2020-04-20T09:06:53,77,2020-04-20T09:06:53,77,2020-04-20T09:06:53,77,2020-04-20T09:06:53,77,2020-04-20T09:06:53,77,2020-04-20T09:06:53,77,2020-04-20T09:06:53,77,2022-04-09T10:41:36,13.0,,
2020-04-20T09:07:09,77,2020-04-20T09:07:09,77,2020-04-20T09:07:09,77,2020-04-20T09:07:09,77,2020-04-20T09:07:09,77,2020-04-20T09:07:09,77,2020-04-20T09:07:09,77,2020-04-20T09:07:09,77,2022-04-09T10:41:52,13.0,,
2020-04-20T09:07:39,76,2020-04-20T09:07:39,76,2020-04-20T09:07:39,76,2020-04-20T09:07:39,76,2020-04-20T09:07:39,76,2020-04-20T09:07:39,76,2020-04-20T09:07:39,76,2020-04-20T09:07:39,76,2022-04-09T10:42:08,13.0,,
2020-04-20T09:07:54,75,2020-04-20T09:07:54,75,2020-04-20T09:07:54,75,2020-04-20T09:07:54,75,2020-04-20T09:07:54,75,2020-04-20T09:07:54,75,2020-04-20T09:07:54,75,2020-04-20T09:07:54,75,2022-04-09T10:42:23,13.0,,
2020-04-20T09:08:12,74,2020-04-20T09:08:12,74,2020-04-20T09:08:12,74,2020-04-20T09:08:12,74,2020-04-20T09:08:12,74,2020-04-20T09:08:12,74,2020-04-20T09:08:12,74,2020-04-20T09:08:12,74,2022-04-09T10:42:39,13.0,,
2020-04-20T09:08:29,74,2020-04-20T09:08:29,74,2020-04-20T09:08:29,74,2020-04-20T09:08:29,74,2020-04-20T09:08:29,74,2020-04-20T09:08:29,74,2020-04-20T09:08:29,74,2020-04-20T09:08:29,74,2022-04-09T10:42:54,13.0,,
2020-04-20T09:09:02,74,2020-04-20T09:09:02,74,2020-04-20T09:09:02,74,2020-04-20T09:09:02,74,2020-04-20T09:09:02,74,2020-04-20T09:09:02,74,2020-04-20T09:09:02,74,2020-04-20T09:09:02,74,2022-04-09T10:43:10,13.0,,
2020-04-20T09:09:17,74,2020-04-20T09:09:17,74,2020-04-20T09:09:17,74,2020-04-20T09:09:17,74,2020-04-20T09:09:17,74,2020-04-20T09:09:17,74,2020-04-20T09:09:17,74,2020-04-20T09:09:17,74,2022-04-09T10:43:26,13.0,,
2020-04-20T09:09:32,74,2020-04-20T09:09:32,74,2020-04-20T09:09:32,74,2020-04-20T09:09:32,74,2020-04-20T09:09:32,74,2020-04-20T09:09:32,74,2020-04-20T09:09:32,74,2020-04-20T09:09:32,74,2022-04-09T10:43:41,13.0,,
2020-04-20T09:09:58,74,2020-04-20T09:09:58,74,2020-04-20T09:09:58,74,2020-04-20T09:09:58,74,2020-04-20T09:09:58,74,2020-04-20T09:09:58,74,2020-04-20T09:09:58,74,2020-04-20T09:09:58,74,2022-04-09T10:43:57,13.0,,
2020-04-20T09:10:27,74,2020-04-20T09:10:27,74,2020-04-20T09:10:27,74,2020-04-20T09:10:27,74,2020-04-20T09:10:27,74,2020-04-20T09:10:27,74,2020-04-20T09:10:27,74,2020-04-20T09:10:27,74,2022-04-09T10:44:13,13.0,,
2020-04-20T09:10:51,71,2020-04-20T09:10:51,71,2020-04-20T09:10:51,71,2020-04-20T09:10:51,71,2020-04-20T09:10:51,71,2020-04-20T09:10:51,71,2020-04-20T09:10:51,71,2020-04-20T09:10:51,71,2022-04-09T10:44:28,13.0,,
2020-04-20T09:11:17,69,2020-04-20T09:11:17,69,2020-04-20T09:11:17,69,2020-04-20T09:11:17,69,2020-04-20T09:11:17,69,2020-04-20T09:11:17,69,2020-04-20T09:11:17,69,2020-04-20T09:11:17,69,2022-04-09T10:44:44,13.0,,
2020-04-20T09:11:34,67,2020-04-20T09:11:34,67,2020-04-20T09:11:34,67,2020-04-20T09:11:34,67,2020-04-20T09:11:34,67,2020-04-20T09:11:34,67,2020-04-20T09:11:34,67,2020-04-20T09:11:34,67,2022-04-09T10:44:59,13.0,,
2020-04-20T09:11:52,67,2020-04-20T09:11:52,67,2020-04-20T09:11:52,67,2020-04-20T09:11:52,67,2020-04-20T09:11:52,67,2020-04-20T09:11:52,67,2020-04-20T09:11:52,67,2020-04-20T09:11:52,67,2022-04-09T10:45:15,13.0,,
2020-04-20T09:12:07,67,2020-04-20T09:12:07,67,2020-04-20T09:12:07,67,2020-04-20T09:12:07,67,2020-04-20T09:12:07,67,2020-04-20T09:12:07,67,2020-04-20T09:12:07,67,2020-04-20T09:12:07,67,2022-04-09T10:45:31,13.0,,
2020-04-20T09:12:23,68,2020-04-20T09:12:23,68,2020-04-20T09:12:23,68,2020-04-20T09:12:23,68,2020-04-20T09:12:23,68,2020-04-20T09:12:23,68,2020-04-20T09:12:23,68,2020-04-20T09:12:23,68,2022-04-09T10:45:46,13.0,,
2020-04-20T09:12:59,68,2020-04-20T09:12:59,68,2020-04-20T09:12:59,68,2020-04-20T09:12:59,68,2020-04-20T09:12:59,68,2020-04-20T09:12:59,68,2020-04-20T09:12:59,68,2020-04-20T09:12:59,68,2022-04-09T10:46:02,13.0,,
2020-04-20T09:13:14,69,2020-04-20T09:13:14,69,2020-04-20T09:13:14,69,2020-04-20T09:13:14,69,2020-04-20T09:13:14,69,2020-04-20T09:13:14,69,2020-04-20T09:13:14,69,2020-04-20T09:13:14,69,2022-04-09T10:46:17,13.0,,
2020-04-20T09:13:31,69,2020-04-20T09:13:31,69,2020-04-20T09:13:31,69,2020-04-20T09:13:31,69,2020-04-20T09:13:31,69,2020-04-20T09:13:31,69,2020-04-20T09:13:31,69,2020-04-20T09:13:31,69,2022-04-09T10:46:33,13.0,,
2020-04-20T09:13:46,69,2020-04-20T09:13:46,69,2020-04-20T09:13:46,69,2020-04-20T09:13:46,69,2020-04-20T09:13:46,69,2020-04-20T09:13:46,69,2020-04-20T09:13:46,69,2020-04-20T09:13:46,69,2022-04-09T10:46:48,13.0,,
2020-04-20T09:14:01,70,2020-04-20T09:14:01,70,2020-04-20T09:14:01,70,2020-04-20T09:14:01,70,2020-04-20T09:14:01,70,2020-04-20T09:14:01,70,2020-04-20T09:14:01,70,2020-04-20T09:14:01,70,2022-04-09T10:47:04,13.0,,
2020-04-20T09:14:32,70,2020-04-20T09:14:32,70,2020-04-20T09:14:32,70,2020-04-20T09:14:32,70,2020-04-20T09:14:32,70,2020-04-20T09:14:32,70,2020-04-20T09:14:32,70,2020-04-20T09:14:32,70,2022-04-09T10:47:20,13.0,,
2020-04-20T09:15:04,70,2020-04-20T09:15:04,70,2020-04-20T09:15:04,70,2020-04-20T09:15:04,70,2020-04-20T09:15:04,70,2020-04-20T09:15:04,70,2020-04-20T09:15:04,70,2020-04-20T09:15:04,70,2022-04-09T10:47:35,13.0,,
2020-04-20T09:15:20,70,2020-04-20T09:15:20,70,2020-04-20T09:15:20,70,2020-04-20T09:15:20,70,2020-04-20T09:15:20,70,2020-04-20T09:15:20,70,2020-04-20T09:15:20,70,2020-04-20T09:15:20,70,2022-04-09T10:47:51,13.0,,
2020-04-20T09:15:37,70,2020-04-20T09:15:37,70,2020-04-20T09:15:37,70,2020-04-20T09:15:37,70,2020-04-20T09:15:37,70,2020-04-20T09:15:37,70,2020-04-20T09:15:37,70,2020-04-20T09:15:37,70,2022-04-09T10:48:06,13.0,,
2020-04-20T09:15:55,69,2020-04-20T09:15:55,69,2020-04-20T09:15:55,69,2020-04-20T09:15:55,69,2020-04-20T09:15:55,69,2020-04-20T09:15:55,69,2020-04-20T09:15:55,69,2020-04-20T09:15:55,69,2022-04-09T10:48:22,13.0,,
2020-04-20T09:16:30,69,2020-04-20T09:16:30,69,2020-04-20T09:16:30,69,2020-04-20T09:16:30,69,2020-04-20T09:16:30,69,2020-04-20T09:16:30,69,2020-04-20T09:16:30,69,2020-04-20T09:16:30,69,2022-04-09T10:48:38,13.0,,
2020-04-20T09:17:01,70,2020-04-20T09:17:01,70,2020-04-20T09:17:01,70,2020-04-20T09:17:01,70,2020-04-20T09:17:01,70,2020-04-20T09:17:01,70,2020-04-20T09:17:01,70,2020-04-20T09:17:01,70,2022-04-09T10:48:53,13.0,,
2020-04-20T09:17:21,70,2020-04-20T09:17:21,70,2020-04-20T09:17:21,70,2020-04-20T09:17:21,70,2020-04-20T09:17:21,70,2020-04-20T09:17:21,70,2020-04-20T09:17:21,70,2020-04-20T09:17:21,70,2022-04-09T10:49:09,13.0,,
2020-04-20T09:18:07,71,2020-04-20T09:18:07,71,2020-04-20T09:18:07,71,2020-04-20T09:18:07,71,2020-04-20T09:18:07,71,2020-04-20T09:18:07,71,2020-04-20T09:18:07,71,2020-04-20T09:18:07,71,2022-04-09T10:49:24,13.0,,
2020-04-20T09:18:32,72,2020-04-20T09:18:32,72,2020-04-20T09:18:32,72,2020-04-20T09:18:32,72,2020-04-20T09:18:32,72,2020-04-20T09:18:32,72,2020-04-20T09:18:32,72,2020-04-20T09:18:32,72,2022-04-09T10:49:40,13.0,,
2020-04-20T09:18:49,72,2020-04-20T09:18:49,72,2020-04-20T09:18:49,72,2020-04-20T09:18:49,72,2020-04-20T09:18:49,72,2020-04-20T09:18:49,72,2020-04-20T09:18:49,72,2020-04-20T09:18:49,72,2022-04-09T10:49:56,13.0,,
2020-04-20T09:19:12,72,2020-04-20T09:19:12,72,2020-04-20T09:19:12,72,2020-04-20T09:19:12,72,2020-04-20T09:19:12,72,2020-04-20T09:19:12,72,2020-04-20T09:19:12,72,2020-04-20T09:19:12,72,2022-04-09T10:50:11,13.0,,
2020-04-20T09:19:38,72,2020-04-20T09:19:38,72,2020-04-20T09:19:38,72,2020-04-20T09:19:38,72,2020-04-20T09:19:38,72,2020-04-20T09:19:38,72,2020-04-20T09:19:38,72,2020-04-20T09:19:38,72,2022-04-09T10:50:27,13.0,,
2020-04-20T09:20:00,73,2020-04-20T09:20:00,73,2020-04-20T09:20:00,73,2020-04-20T09:20:00,73,2020-04-20T09:20:00,73,2020-04-20T09:20:00,73,2020-04-20T09:20:00,73,2020-04-20T09:20:00,73,2022-04-09T10:50:43,13.0,,
2020-04-20T09:20:20,73,2020-04-20T09:20:20,73,2020-04-20T09:20:20,73,2020-04-20T09:20:20,73,2020-04-20T09:20:20,73,2020-04-20T09:20:20,73,2020-04-20T09:20:20,73,2020-04-20T09:20:20,73,2022-04-09T10:50:58,13.0,,
2020-04-20T09:20:35,73,2020-04-20T09:20:35,73,2020-04-20T09:20:35,73,2020-04-20T09:20:35,73,2020-04-20T09:20:35,73,2020-04-20T09:20:35,73,2020-04-20T09:20:35,73,2020-04-20T09:20:35,73,2022-04-09T10:51:14,13.0,,
2020-04-20T09:20:50,73,2020-04-20T09:20:50,73,2020-04-20T09:20:50,73,2020-04-20T09:20:50,73,2020-04-20T09:20:50,73,2020-04-20T09:20:50,73,2020-04-20T09:20:50,73,2020-04-20T09:20:50,73,2022-04-09T10:51:29,13.0,,
2020-04-20T09:21:17,73,2020-04-20T09:21:17,73,2020-04-20T09:21:17,73,2020-04-20T09:21:17,73,2020-04-20T09:21:17,73,2020-04-20T09:21:17,73,2020-04-20T09:21:17,73,2020-04-20T09:21:17,73,2022-04-09T10:51:45,13.0,,
2020-04-20T09:21:38,73,2020-04-20T09:21:38,73,2020-04-20T09:21:38,73,2020-04-20T09:21:38,73,2020-04-20T09:21:38,73,2020-04-20T09:21:38,73,2020-04-20T09:21:38,73,2020-04-20T09:21:38,73,2022-04-09T10:52:01,13.0,,
2020-04-20T09:21:54,74,2020-04-20T09:21:54,74,2020-04-20T09:21:54,74,2020-04-20T09:21:54,74,2020-04-20T09:21:54,74,2020-04-20T09:21:54,74,2020-04-20T09:21:54,74,2020-04-20T09:21:54,74,2022-04-09T10:52:16,13.0,,
2020-04-20T09:22:12,74,2020-04-20T09:22:12,74,2020-04-20T09:22:12,74,2020-04-20T09:22:12,74,2020-04-20T09:22:12,74,2020-04-20T09:22:12,74,2020-04-20T09:22:12,74,2020-04-20T09:22:12,74,2022-04-09T10:52:32,13.0,,
2020-04-20T09:22:28,74,2020-04-20T09:22:28,74,2020-04-20T09:22:28,74,2020-04-20T09:22:28,74,2020-04-20T09:22:28,74,2020-04-20T09:22:28,74,2020-04-20T09:22:28,74,2020-04-20T09:22:28,74,2022-04-09T10:52:48,13.0,,
2020-04-20T09:22:49,74,2020-04-20T09:22:49,74,2020-04-20T09:22:49,74,2020-04-20T09:22:49,74,2020-04-20T09:22:49,74,2020-04-20T09:22:49,74,2020-04-20T09:22:49,74,2020-04-20T09:22:49,74,2022-04-09T10:53:03,13.0,,
2020-04-20T09:23:04,73,2020-04-20T09:23:04,73,2020-04-20T09:23:04,73,2020-04-20T09:23:04,73,2020-04-20T09:23:04,73,2020-04-20T09:23:04,73,2020-04-20T09:23:04,73,2020-04-20T09:23:04,73,2022-04-09T10:53:19,13.0,,
2020-04-20T09:23:23,73,2020-04-20T09:23:23,73,2020-04-20T09:23:23,73,2020-04-20T09:23:23,73,2020-04-20T09:23:23,73,2020-04-20T09:23:23,73,2020-04-20T09:23:23,73,2020-04-20T09:23:23,73,2022-04-09T10:53:34,13.0,,
2020-04-20T09:23:38,73,2020-04-20T09:23:38,73,2020-04-20T09:23:38,73,2020-04-20T09:23:38,73,2020-04-20T09:23:38,73,2020-04-20T09:23:38,73,2020-04-20T09:23:38,73,2020-04-20T09:23:38,73,2022-04-09T10:53:50,13.0,,
2020-04-20T09:23:55,73,2020-04-20T09:23:55,73,2020-04-20T09:23:55,73,2020-04-20T09:23:55,73,2020-04-20T09:23:55,73,2020-04-20T09:23:55,73,2020-04-20T09:23:55,73,2020-04-20T09:23:55,73,2022-04-09T10:54:06,13.0,,
2020-04-20T09:24:11,73,2020-04-20T09:24:11,73,2020-04-20T09:24:11,73,2020-04-20T09:24:11,73,2020-04-20T09:24:11,73,2020-04-20T09:24:11,73,2020-04-20T09:24:11,73,2020-04-20T09:24:11,73,2022-04-09T10:54:21,13.0,,
2020-04-20T09:24:27,73,2020-04-20T09:24:27,73,2020-04-20T09:24:27,73,2020-04-20T09:24:27,73,2020-04-20T09:24:27,73,2020-04-20T09:24:27,73,2020-04-20T09:24:27,73,2020-04-20T09:24:27,73,2022-04-09T10:54:37,13.0,,
2020-04-20T09:24:49,73,2020-04-20T09:24:49,73,2020-04-20T09:24:49,73,2020-04-20T09:24:49,73,2020-04-20T09:24:49,73,2020-04-20T09:24:49,73,2020-04-20T09:24:49,73,2020-04-20T09:24:49,73,2022-04-09T10:54:52,13.0,,
2020-04-20T09:25:05,73,2020-04-20T09:25:05,73,2020-04-20T09:25:05,73,2020-04-20T09:25:05,73,2020-04-20T09:25:05,73,2020-04-20T09:25:05,73,2020-04-20T09:25:05,73,2020-04-20T09:25:05,73,2022-04-09T10:55:08,13.0,,
2020-04-20T09:25:21,73,2020-04-20T09:25:21,73,2020-04-20T09:25:21,73,2020-04-20T09:25:21,73,2020-04-20T09:25:21,73,2020-04-20T09:25:21,73,2020-04-20T09:25:21,73,2020-04-20T09:25:21,73,2022-04-09T10:55:24,13.0,,
2020-04-20T09:25:36,73,2020-04-20T09:25:36,73,2020-04-20T09:25:36,73,2020-04-20T09:25:36,73,2020-04-20T09:25:36,73,2020-04-20T09:25:36,73,2020-04-20T09:25:36,73,2020-04-20T09:25:36,73,2022-04-09T10:55:39,13.0,,
2020-04-20T09:25:52,73,2020-04-20T09:25:52,73,2020-04-20T09:25:52,73,2020-04-20T09:25:52,73,2020-04-20T09:25:52,73,2020-04-20T09:25:52,73,2020-04-20T09:25:52,73,2020-04-20T09:25:52,73,2022-04-09T10:55:55,13.0,,
